CustomerID,FirstName,LastName,DOB,Province,MonthlyIncome,EmploymentStatus,CreditScore
CUST000968,Michael,Combs,20 Feb 1996,North West,11413.01,Retired,727.0
CUST000969,Gregory,Watkins,07 Apr 1994,Northern Cape,15685.49,Unemployed,309.0
CUST000970,Heidi,Sloan,12-02-1956,Limpopo,38770.41,Unemployed,633.0
CUST000971,Jackie,Meza,1982-08-15,KwaZulu-Natal,81187.32,Retired,690.0
CUST000972,Anna,Lopez,28 Dec 2002,Western Cape,19661.26,Retired,611.0
CUST000973,Nicole,Vasquez,1970-05-27,Northern Cape,71031.22,Employed,491.0
CUST000974,Tracy,Davis,25 Sep 1966,Free State,27934.0,Retired,358.0
CUST000975,Jeffery,Fox,1955-08-07,KwaZulu-Natal,77739.9,Employed,432.0
CUST000976,Samantha,Harris,30 Oct 1961,Western Cape,77238.79,Self-Employed,617.0
CUST000977,Jennifer,Sellers,03 Feb 1996,KwaZulu-Natal,80101.92,Retired,582.0
CUST000978,Marcus,Johnson,22/09/1983,North West,36638.57,Unemployed,802.0
CUST000979,Samantha,Schroeder,1996-03-13,Western Cape,75420.02,Unemployed,700.0
CUST000980,Michelle,Yu,01/07/1973,Mpumalanga,76947.15,Retired,693.0
CUST000981,Sheri,Foster,01/06/1960,Western Cape,80627.83,Self-Employed,580.0
CUST000982,Kevin,Taylor,02-16-1963,Western Cape,62653.96,Retired,721.0
CUST000983,Stacy,Conner,2001-09-05,Limpopo,12970.58,Unemployed,719.0
CUST000984,Debra,Thompson,01-25-2002,Eastern Cape,41704.48,Retired,690.0
CUST000985,Heather,Mcfarland,05 May 1993,Eastern Cape,5364.36,Self-Employed,634.0
CUST000986,Jeffrey,Chapman,26 Dec 1963,North West,11145.16,Retired,443.0
CUST000987,Kurt,Barker,09-05-1961,KwaZulu-Natal,5954.32,Unemployed,427.0
CUST000988,Jessica,Rush,07 Feb 2001,KwaZulu-Natal,65968.92,Self-Employed,751.0
CUST000989,Peter,Gamble,23/11/2001,Gauteng,47350.05,Employed,835.0
CUST000990,Antonio,Guzman,1999-10-11,Mpumalanga,40240.93,Employed,686.0
CUST000991,Tammy,Walker,18/09/1982,Limpopo,,Employed,314.0
CUST000992,Sharon,Taylor,06/05/1991,Western Cape,75524.03,Self-Employed,471.0
CUST000993,John,Haas,1963-08-17,Limpopo,54956.31,Retired,738.0
CUST000994,Nicole,Davis,06/08/1989,Western Cape,18476.54,Unemployed,312.0
CUST000995,Danielle,Tanner,02 Jan 1977,Eastern Cape,70114.33,Unemployed,344.0
CUST000996,Joseph,Wright,27/10/1958,Mpumalanga,52708.96,Employed,849.0
CUST000997,Jonathan,Rodriguez,18/08/1955,Free State,52789.31,Retired,436.0
CUST000998,Paul,Oconnor,01-31-2002,North West,5920.73,Retired,691.0
CUST000999,Nicole,Snyder,29/09/1973,Northern Cape,84064.66,Employed,616.0
CUST001000,Amy,Garcia,01 Aug 1978,Eastern Cape,9323.8,Unemployed,506.0
CUST001001,Michelle,Curtis,20/07/1988,Gauteng,62887.33,Retired,636.0
CUST001002,Francisco,Jones,02-29-1996,Gauteng,83194.18,Unemployed,324.0
CUST001003,Kenneth,Flores,03-31-2001,Limpopo,47914.6,Self-Employed,527.0
CUST001004,Charles,Jackson,03 Aug 1973,Northern Cape,,Retired,371.0
CUST001005,Jessica,Payne,1998-09-04,KwaZulu-Natal,14607.66,Self-Employed,541.0
CUST001006,Christopher,Wheeler,08 Jan 1985,North West,62594.74,Self-Employed,554.0
CUST001007,Timothy,Johnson,20 Oct 2000,Eastern Cape,67393.76,Unemployed,707.0
CUST001008,Frederick,Preston,09 Feb 1963,North West,53556.23,Self-Employed,
CUST001009,Craig,Harris,07 Sep 1964,Mpumalanga,65588.09,Self-Employed,479.0
CUST001010,Heidi,Bowen,09 Aug 1990,Free State,34699.32,Employed,641.0
CUST001011,Joseph,Campbell,20 Dec 1966,Eastern Cape,,Unemployed,803.0
CUST001012,Brandon,Armstrong,18 Nov 1995,Mpumalanga,34538.16,Employed,718.0
CUST001013,Eric,Ward,1976-02-03,Mpumalanga,17570.17,Unemployed,656.0
CUST001014,Kelly,Stanley,17 May 1984,Limpopo,56897.96,Self-Employed,548.0
CUST001015,James,Johnson,10-08-1963,Gauteng,56449.35,Retired,450.0
CUST001016,Kelly,Miller,25/01/1996,Gauteng,11930.62,Retired,707.0
CUST001017,Kyle,Sanders,1979-01-16,Northern Cape,75018.5,Retired,558.0
CUST001018,Donna,Davis,07 Sep 1981,Free State,65073.21,Employed,411.0
CUST001019,Jackson,Mcclure,04-19-1973,KwaZulu-Natal,21366.81,Unemployed,306.0
CUST001020,Sean,Baker,21 Nov 1977,Gauteng,66786.36,Retired,595.0
CUST001021,Jeremy,Adams,11/07/1958,KwaZulu-Natal,61175.8,Self-Employed,814.0
CUST001022,Karen,Contreras,06 Sep 1959,Eastern Cape,9248.06,Self-Employed,565.0
CUST001023,Maurice,Weaver,28 Feb 2002,North West,54765.93,Self-Employed,381.0
CUST001024,Brittany,Spencer,04 Dec 1995,Western Cape,32043.23,Retired,796.0
CUST001025,Loretta,Barnes,1981-04-09,Gauteng,,Employed,399.0
CUST001026,Michelle,Wells,1997-11-20,Mpumalanga,83945.2,Retired,784.0
CUST001027,Thomas,Miller,25 Nov 1998,Limpopo,76157.25,Self-Employed,669.0
CUST001028,Jennifer,Shaw,15 Oct 1998,Gauteng,74782.73,Employed,767.0
CUST001029,Lauren,Byrd,04 May 1985,,14393.01,Self-Employed,677.0
CUST001030,David,Todd,12 Nov 1963,Northern Cape,19628.76,Unemployed,317.0
CUST001031,Tracey,Stanton,1994-05-16,Limpopo,23301.47,Employed,656.0
CUST001032,David,Henderson,02 Jan 2003,Western Cape,28155.97,Self-Employed,832.0
CUST001033,Ryan,Osborn,1985-09-03,KwaZulu-Natal,11510.74,Retired,472.0
CUST001034,Mary,Scott,1999-04-15,North West,23892.58,Employed,408.0
CUST001035,Robin,Jones,1974-03-13,KwaZulu-Natal,30783.31,Unemployed,525.0
CUST001036,Ray,Nguyen,28 Oct 1968,Western Cape,78780.26,Retired,392.0
CUST001037,Stephen,Marks,04-27-1993,Eastern Cape,66190.16,Unemployed,686.0
CUST001038,Cindy,Mills,16 Sep 1975,Northern Cape,39675.46,Unemployed,418.0
CUST001039,Robert,Hernandez,1983-10-15,Western Cape,52172.14,Employed,676.0
CUST001040,Katherine,Ayers,12-18-1999,Mpumalanga,4635.12,Self-Employed,697.0
CUST001041,Anna,Garcia,04-19-1969,Limpopo,79680.98,Self-Employed,409.0
CUST001042,Amanda,Cooper,16 Apr 1975,Limpopo,80402.64,Retired,766.0
CUST001043,Patrick,Washington,10-18-1984,KwaZulu-Natal,72854.76,Employed,627.0
CUST001044,Benjamin,Hill,1962-06-22,Free State,61375.04,Self-Employed,806.0
CUST001045,Charlotte,Steele,05 Jun 1957,Gauteng,31318.14,Self-Employed,530.0
CUST001046,Pamela,Rivera,1966-12-21,KwaZulu-Natal,63055.33,Self-Employed,322.0
CUST001047,Julie,Mccall,08-16-1998,Mpumalanga,84220.3,Retired,373.0
CUST001048,Andrew,Roth,02-11-1970,Free State,20204.92,Retired,399.0
CUST001049,Juan,Vasquez,1988-12-25,Free State,17677.4,Retired,598.0
CUST001050,Corey,Melton,07/01/1962,Eastern Cape,20250.23,Unemployed,404.0
CUST001051,Terri,Ramos,17/03/1995,Mpumalanga,38882.44,Employed,398.0
CUST001052,Joseph,Butler,21 Jul 1986,KwaZulu-Natal,13946.42,Unemployed,744.0
CUST001053,Jacob,Lewis,12 Feb 1995,Eastern Cape,23888.86,Self-Employed,684.0
CUST001054,Joyce,Malone,1997-03-11,North West,56850.03,Retired,
CUST001055,Lori,Robertson,1963-03-14,Western Cape,56133.45,Self-Employed,323.0
CUST001056,Larry,Hunter,29 Jan 1962,Free State,12111.54,Retired,795.0
CUST001057,Melissa,Suarez,15 Dec 1956,Free State,12505.02,Self-Employed,715.0
CUST001058,James,Whitaker,1995-09-28,Mpumalanga,47681.55,Retired,365.0
CUST001059,John,Bryant,1999-08-19,Eastern Cape,76756.99,Self-Employed,305.0
CUST001060,Janet,Hill,02-04-1995,Western Cape,50794.02,Employed,562.0
CUST001061,William,Reid,1961-07-06,Western Cape,45244.94,Self-Employed,733.0
CUST001062,Anthony,Watson,1984-01-30,Eastern Cape,80670.28,Unemployed,846.0
CUST001063,Gregory,Harrell,27 Sep 1983,Limpopo,83874.57,Self-Employed,401.0
CUST001064,Michael,Martin,1998-07-03,Eastern Cape,15904.22,Self-Employed,437.0
CUST001065,Kaitlyn,Barker,01/04/1969,Limpopo,63192.9,Unemployed,566.0
CUST001066,Paul,Martin,13/01/1983,Mpumalanga,80551.61,Self-Employed,848.0
CUST001067,Tammie,Vincent,08-22-1986,Eastern Cape,49873.19,Self-Employed,729.0
CUST001068,Erica,Adams,03-23-1975,Mpumalanga,82103.42,Unemployed,427.0
CUST001069,Andrew,Deleon,30 May 1992,Western Cape,11662.42,Unemployed,449.0
CUST001070,Alan,Buck,22/08/1986,,34861.06,Retired,407.0
CUST001071,Carolyn,Smith,1967-09-06,KwaZulu-Natal,74978.71,Retired,397.0
CUST001072,Linda,Torres,12-25-2001,Northern Cape,12474.83,Unemployed,698.0
CUST001073,Dawn,Coleman,21 Aug 1973,North West,25354.41,Self-Employed,429.0
CUST001074,Michael,King,12-20-1977,Gauteng,55955.08,Self-Employed,728.0
CUST001075,Erica,Holloway,18/08/1974,North West,68776.75,Unemployed,738.0
CUST001076,Curtis,Hunt,12/05/1987,Free State,11498.85,Unemployed,392.0
CUST001077,Megan,Brooks,1986-08-22,Eastern Cape,17791.61,Unemployed,804.0
CUST001078,Chelsea,Evans,1960-10-03,Mpumalanga,79561.53,Retired,827.0
CUST001079,Caleb,Mcneil,1986-04-25,,19809.81,Employed,735.0
CUST001080,Michelle,Green,09-12-1989,Eastern Cape,57724.52,Employed,759.0
CUST001081,Patricia,Evans,06/10/1962,KwaZulu-Natal,72072.42,Employed,732.0
CUST001082,Kathy,Yoder,24/03/1994,Limpopo,31705.67,Employed,597.0
CUST001083,Leah,Greene,04-10-1987,Free State,63911.07,Self-Employed,612.0
CUST001084,Erin,Griffith,1987-01-10,North West,72792.32,Employed,771.0
CUST001085,Whitney,Green,08-29-1975,,76160.8,Unemployed,309.0
CUST001086,Paul,Johnson,21 Jul 1989,Eastern Cape,45902.65,Employed,
CUST001087,Ashley,Lee,06-10-1990,Eastern Cape,34631.91,Self-Employed,849.0
CUST001088,Jeffrey,Nichols,1993-03-29,North West,39868.21,Retired,305.0
CUST001089,Rebecca,Powers,02/12/1979,Western Cape,7740.63,Unemployed,332.0
CUST001090,Megan,Pittman,21/08/1997,North West,83625.76,Retired,807.0
CUST001091,Howard,Davis,16/09/1961,Limpopo,67317.17,Retired,434.0
CUST001092,Jonathan,Stokes,1992-03-09,Gauteng,,Self-Employed,353.0
CUST001093,Isaac,Frazier,09-05-1971,Mpumalanga,63863.24,Unemployed,588.0
CUST001094,Christopher,Kelly,16 Apr 1991,Eastern Cape,63204.51,Unemployed,417.0
CUST001095,Kurt,French,21/06/1971,Mpumalanga,61370.1,Self-Employed,493.0
CUST001096,Jorge,Carter,04/06/1996,Eastern Cape,36803.29,Self-Employed,449.0
CUST001097,Thomas,Delacruz,31/07/1983,Western Cape,35118.39,Self-Employed,527.0
CUST001098,Sheryl,Jones,05 Apr 1998,Gauteng,56331.79,Unemployed,672.0
CUST001099,Vincent,Dillon,11-20-1973,Mpumalanga,76556.05,Employed,353.0
CUST001100,Kenneth,Brown,07-27-1996,Eastern Cape,27052.83,Retired,489.0
CUST001101,Derrick,Gonzalez,17 Mar 1975,Limpopo,13478.05,Self-Employed,639.0
CUST001102,Ashley,Knox,07-13-1977,Northern Cape,23679.3,Retired,389.0
CUST001103,Leslie,Baldwin,15/12/1992,Western Cape,82450.58,Self-Employed,497.0
CUST001104,Tony,Welch,1964-01-21,Western Cape,54330.33,Retired,506.0
CUST001105,Cynthia,Smith,11/09/1968,Gauteng,38166.11,Unemployed,674.0
CUST001106,Kathleen,Jackson,1992-04-05,Mpumalanga,38229.83,Employed,470.0
CUST001107,Tracy,Gallagher,17/10/1959,Free State,50077.07,Self-Employed,707.0
CUST001108,Christina,Schultz,1974-12-06,KwaZulu-Natal,45496.91,Retired,710.0
CUST001109,Tammy,Reyes,18/05/1957,,50537.79,Employed,825.0
CUST001110,James,Watson,03-29-1956,Free State,28357.28,Employed,475.0
CUST001111,Marco,Whitaker,18/09/1964,Free State,16425.23,Self-Employed,576.0
CUST001112,Erica,Sims,1967-07-06,Eastern Cape,21402.78,Unemployed,677.0
CUST001113,Heather,Cooper,10-03-1961,KwaZulu-Natal,53724.3,Employed,310.0
CUST001114,Patrick,Chapman,02/08/1963,Free State,82714.18,Employed,691.0
CUST001115,Madison,Evans,07-11-1969,Northern Cape,40095.88,Self-Employed,704.0
CUST001116,Jessica,Carlson,13/10/1971,Mpumalanga,77124.54,Self-Employed,770.0
CUST001117,Pamela,Cowan,07/01/1972,Eastern Cape,80440.08,Unemployed,321.0
CUST001118,Rachel,Howard,11/08/1964,Mpumalanga,19621.77,Retired,551.0
CUST001119,Stacy,Hull,06 Dec 1974,Western Cape,15551.95,Employed,402.0
CUST001120,Jeremy,Acosta,1961-11-12,Western Cape,65957.38,Employed,435.0
CUST001121,Jessica,Lawrence,1963-09-05,Free State,,Employed,408.0
CUST001122,Michael,Santos,05-12-1957,Western Cape,43174.25,Retired,467.0
CUST001123,Nancy,Scott,26 Mar 1981,KwaZulu-Natal,48253.88,Employed,321.0
CUST001124,Brandon,Vang,1987-05-05,Northern Cape,45679.16,Self-Employed,301.0
CUST001125,Desiree,Smith,1988-09-03,Eastern Cape,16363.81,Self-Employed,693.0
CUST001126,Robert,James,1981-11-01,North West,13365.92,Unemployed,665.0
CUST001127,Thomas,Hernandez,12-08-1988,Western Cape,78938.53,Employed,454.0
CUST001128,Crystal,Turner,04-30-1987,KwaZulu-Natal,16592.71,Unemployed,593.0
CUST001129,Elaine,Nelson,1984-08-20,Free State,57769.4,Employed,302.0
CUST001130,Derrick,Rivas,08/08/1960,KwaZulu-Natal,35943.27,Retired,368.0
CUST001131,Jennifer,Wilson,14 Jan 1961,Free State,30505.8,Retired,661.0
CUST001132,Daniel,Gonzalez,26 Feb 1965,North West,37822.52,Unemployed,441.0
CUST001133,Jose,Mills,31/03/1965,Mpumalanga,44516.73,Self-Employed,693.0
CUST001134,Jade,Phillips,16 Jun 1957,Northern Cape,60326.67,Employed,540.0
CUST001135,Tyler,Clark,10/05/2000,Gauteng,42651.07,Employed,361.0
CUST001136,Mark,Smith,10-22-1987,KwaZulu-Natal,16103.29,Retired,548.0
CUST001137,Rebecca,Conley,06/09/1987,Gauteng,13937.48,Self-Employed,686.0
CUST001138,Edward,Davis,17 Feb 1980,Limpopo,13033.79,Retired,461.0
CUST001139,Jennifer,Garcia,11-07-1967,KwaZulu-Natal,10703.76,Retired,453.0
CUST001140,Jerry,Hinton,10 Oct 1969,KwaZulu-Natal,60734.4,Retired,645.0
CUST001141,Steven,Garcia,1963-12-14,Free State,9330.06,Self-Employed,815.0
CUST001142,Benjamin,Roberts,16 Jan 1994,Mpumalanga,75016.11,Unemployed,813.0
CUST001143,Larry,Rodgers,16/02/1960,Mpumalanga,26382.12,Retired,428.0
CUST001144,Katherine,Williams,18 Jun 1996,Gauteng,19287.35,Employed,779.0
CUST001145,Elizabeth,Jackson,23 Sep 1972,Mpumalanga,69168.81,Self-Employed,576.0
CUST001146,Samuel,Howell,1997-09-25,Limpopo,,Unemployed,466.0
CUST001147,Christopher,Briggs,1964-05-06,Eastern Cape,65399.98,Self-Employed,333.0
CUST001148,Richard,Rivers,1968-08-12,Gauteng,68113.17,Unemployed,395.0
CUST001149,Paul,Jefferson,1993-12-17,Limpopo,81678.49,Unemployed,700.0
CUST001150,Deborah,Robles,29/12/1960,Western Cape,76669.15,Self-Employed,324.0
CUST001151,Heather,Brown,21 Oct 2000,North West,73088.18,Self-Employed,774.0
CUST001152,Erik,Perry,1983-12-04,Eastern Cape,69501.82,Self-Employed,813.0
CUST001153,Leah,Gregory,04-07-1964,North West,31791.17,Retired,340.0
CUST001154,Noah,Howard,13 Dec 1956,Eastern Cape,53636.17,Self-Employed,809.0
CUST001155,Gabrielle,Roberson,2002-04-17,KwaZulu-Natal,29418.16,Employed,810.0
CUST001156,David,Knapp,12-27-1960,KwaZulu-Natal,17498.54,Unemployed,661.0
CUST001157,Robert,Williams,15/02/1968,North West,42597.51,Retired,443.0
CUST001158,Leon,Bush,09 Feb 1988,Gauteng,27573.32,Self-Employed,751.0
CUST001159,Katrina,Ray,09-08-1982,Limpopo,37762.14,Employed,358.0
CUST001160,Tiffany,Santiago,22/10/1971,,73171.31,Self-Employed,708.0
CUST001161,Alexandra,Haynes,20/02/1960,Mpumalanga,58366.62,Retired,847.0
CUST001162,Dorothy,Wright,29 Feb 1972,Western Cape,63408.14,Retired,743.0
CUST001163,Erica,Cruz,11-03-1995,Western Cape,84713.28,Retired,417.0
CUST001164,Angela,Huerta,1958-03-09,Northern Cape,42332.39,Unemployed,332.0
CUST001165,Dawn,Moore,23 Apr 1996,Gauteng,33600.17,Retired,518.0
CUST001166,Melissa,Booth,1959-02-28,Mpumalanga,55672.83,Employed,580.0
CUST001167,Travis,Allen,02-18-2002,North West,46744.62,Unemployed,488.0
CUST001168,Brent,Walker,1986-06-12,Mpumalanga,65130.67,Unemployed,729.0
CUST001169,Richard,Young,08/08/1977,Mpumalanga,60278.57,Employed,503.0
CUST001170,Laurie,West,06/09/1996,Limpopo,70792.06,Unemployed,314.0
CUST001171,Sergio,Wilson,10 Jun 1979,KwaZulu-Natal,29970.83,Retired,569.0
CUST001172,Denise,Garcia,1975-05-12,North West,73510.0,Employed,337.0
CUST001173,Angela,Smith,06/12/1959,Mpumalanga,66837.94,Self-Employed,656.0
CUST001174,Cassandra,Montgomery,10/03/1970,Gauteng,33785.45,Unemployed,814.0
CUST001175,William,Clark,1987-10-19,North West,41207.8,Unemployed,736.0
CUST001176,Stephanie,Cox,03-04-1958,Western Cape,41435.3,Self-Employed,746.0
CUST001177,Jeffrey,Gibson,15 Jun 1982,Free State,80001.07,Employed,389.0
CUST001178,Christine,Kennedy,1987-02-10,Western Cape,54108.96,Retired,402.0
CUST001179,Jennifer,Wilson,1992-01-06,Free State,21555.63,Retired,417.0
CUST001180,Jeffrey,Peterson,27 May 1995,Western Cape,68396.97,Retired,307.0
CUST001181,Tamara,Carter,15/08/1980,Northern Cape,75308.38,Retired,
CUST001182,Jacqueline,Williams,12 Jun 1963,,16846.72,Unemployed,643.0
CUST001183,Donald,Love,15 Mar 1990,Eastern Cape,36004.67,Retired,352.0
CUST001184,Daniel,Carr,27 Jul 1964,KwaZulu-Natal,35928.14,Retired,625.0
CUST001185,Sarah,Long,03 Jul 1977,Eastern Cape,68994.34,Retired,566.0
CUST001186,Kimberly,Love,27/09/1960,Limpopo,12007.87,Self-Employed,328.0
CUST001187,Robert,House,1995-10-07,,63600.62,Unemployed,491.0
CUST001188,Brianna,Barton,11/03/1977,Free State,72156.77,Retired,566.0
CUST001189,Dominique,Blanchard,01-11-1962,Western Cape,55008.76,Employed,413.0
CUST001190,Victor,Moreno,1957-11-24,Western Cape,25590.57,Employed,806.0
CUST001191,Savannah,Roberson,30/09/1978,Mpumalanga,68533.04,Retired,378.0
CUST001192,William,Morse,27 Jan 1964,Mpumalanga,55500.92,Self-Employed,484.0
CUST001193,Beth,Cross,23/09/1961,Gauteng,32096.24,Employed,462.0
CUST001194,Paul,Burke,12-08-1997,Western Cape,,Self-Employed,521.0
CUST001195,William,Cruz,2002-08-01,,15654.48,Self-Employed,574.0
CUST001196,Ruth,Farmer,12/09/1968,Western Cape,48895.52,Retired,746.0
CUST001197,Tamara,Waller,21 Apr 1977,Eastern Cape,20429.05,Unemployed,702.0
CUST001198,Dennis,Gutierrez,03-02-1989,KwaZulu-Natal,81277.85,Retired,733.0
CUST001199,Kaitlyn,Evans,03-28-1989,Limpopo,53387.3,Unemployed,682.0
CUST001200,Michelle,Joseph,2000-06-21,North West,7217.68,Retired,600.0
CUST001201,Cynthia,Harris,07-11-1985,,18982.29,Self-Employed,666.0
CUST001202,Kelly,Reed,04/11/1987,Limpopo,67250.92,Unemployed,311.0
CUST001203,Tina,Santos,26/07/2001,North West,30385.68,Employed,694.0
CUST001204,William,Benson,15/01/1971,Northern Cape,49657.18,Employed,731.0
CUST001205,Darrell,Bell,16 Aug 1978,Limpopo,20451.11,Retired,810.0
CUST001206,Ashley,Contreras,08-10-1975,Mpumalanga,40949.2,Retired,542.0
CUST001207,Julie,Skinner,04-16-1969,Gauteng,73416.3,Retired,591.0
CUST001208,Melanie,Stokes,28 Aug 1980,Gauteng,78401.78,Employed,371.0
CUST001209,Anthony,Thomas,27 Sep 1987,Free State,65172.23,Unemployed,805.0
CUST001210,James,Christensen,17 Apr 1963,Free State,41093.83,Employed,682.0
CUST001211,Justin,King,1995-11-10,Gauteng,70949.25,Unemployed,746.0
CUST001212,Hannah,Phillips,1991-09-28,Eastern Cape,69888.7,Employed,353.0
CUST001213,Antonio,Cervantes,1960-06-26,Western Cape,28995.35,Retired,576.0
CUST001214,Miranda,Stevenson,29/01/1997,North West,30206.28,Retired,757.0
CUST001215,Julia,Hoffman,21/12/1966,North West,83096.13,Retired,531.0
CUST001216,Kristen,Lindsey,05-16-1969,Western Cape,71761.14,Self-Employed,379.0
CUST001217,Elizabeth,House,03 Mar 1974,Gauteng,58475.17,Retired,492.0
CUST001218,Sue,Daugherty,07-29-1970,Eastern Cape,65809.0,Unemployed,619.0
CUST001219,Andrea,Smith,19/08/1967,Northern Cape,14969.87,Retired,763.0
CUST001220,Christine,Norman,01/05/1997,Mpumalanga,26865.99,Unemployed,404.0
CUST001221,Maria,Pruitt,1989-05-22,Western Cape,76474.89,Employed,787.0
CUST001222,Deborah,Fischer,21 Oct 1981,Limpopo,79117.68,Retired,517.0
CUST001223,Carrie,Parsons,07 Nov 2001,Northern Cape,40027.92,Employed,691.0
CUST001224,Kelly,Thompson,02 May 1988,Eastern Cape,36916.71,Retired,831.0
CUST001225,Jacob,Thompson,1980-03-25,Eastern Cape,22176.17,Employed,572.0
CUST001226,Nicholas,Patterson,1982-04-14,Free State,54427.77,Retired,702.0
CUST001227,David,Silva,10-22-1967,North West,67751.08,Unemployed,594.0
CUST001228,Mark,Mckinney,1962-12-31,KwaZulu-Natal,60887.93,Unemployed,544.0
CUST001229,Eric,Morris,1958-01-03,KwaZulu-Natal,76939.47,Employed,785.0
CUST001230,Sarah,Gilbert,1987-05-04,KwaZulu-Natal,75441.23,Employed,660.0
CUST001231,Tracy,Armstrong,1972-10-02,North West,42541.74,Employed,597.0
CUST001232,Kristen,Stewart,15/02/1966,KwaZulu-Natal,12549.39,Unemployed,763.0
CUST001233,Ivan,Jones,10-25-1979,Northern Cape,43662.71,Employed,661.0
CUST001234,Robert,Herrera,12-24-1959,Northern Cape,73484.97,Retired,415.0
CUST001235,Jeffrey,Lewis,1971-07-01,KwaZulu-Natal,73429.37,Self-Employed,665.0
CUST001236,Michael,Robinson,11/09/1991,Mpumalanga,64421.39,Retired,410.0
CUST001237,Alyssa,Barajas,07 Feb 1995,Northern Cape,77781.35,Unemployed,700.0
CUST001238,Tina,Smith,09-04-1987,Free State,51151.1,Employed,743.0
CUST001239,Sean,Conway,01-09-1985,Free State,5170.96,Self-Employed,777.0
CUST001240,Christine,Haley,04-30-1988,Northern Cape,28943.47,Unemployed,315.0
CUST001241,Manuel,Moon,04/12/2000,Free State,14436.58,Employed,740.0
CUST001242,Paul,Fernandez,1969-02-21,Gauteng,32692.57,Self-Employed,388.0
CUST001243,Rhonda,Short,25/07/1973,Eastern Cape,78419.92,Employed,784.0
CUST001244,Leah,Griffin,02/09/1957,Mpumalanga,82336.0,Unemployed,609.0
CUST001245,Rachel,Lee,26/03/1980,Mpumalanga,30459.63,Self-Employed,556.0
CUST001246,Stacy,Jackson,20/06/2001,Free State,28435.4,Retired,487.0
CUST001247,Amanda,Smith,16 Sep 1958,Western Cape,40073.06,Unemployed,779.0
CUST001248,Ellen,Ayala,31 Jan 1997,Mpumalanga,41633.36,Employed,731.0
CUST001249,Roger,Garcia,18/05/1981,Free State,51215.95,Unemployed,354.0
CUST001250,Jacqueline,Cherry,10 Oct 1992,KwaZulu-Natal,4979.2,Retired,355.0
CUST001251,Deborah,Case,06-02-1991,Western Cape,12340.62,Retired,639.0
CUST001252,Eric,Stevens,1971-06-28,Northern Cape,8768.13,Self-Employed,807.0
CUST001253,Christopher,Brown,09/09/1993,Free State,62390.93,Retired,505.0
CUST001254,Angela,Andrews,1966-06-30,KwaZulu-Natal,14243.27,Self-Employed,406.0
CUST001255,Jonathan,Hughes,25 Oct 1985,Mpumalanga,14305.82,Self-Employed,540.0
CUST001256,Ryan,Smith,11-20-1987,North West,54181.26,Employed,489.0
CUST001257,Amanda,May,31/03/1985,KwaZulu-Natal,60820.11,Retired,596.0
CUST001258,Katelyn,Richards,1989-03-17,North West,26652.1,Employed,775.0
CUST001259,Charles,Reilly,29 Aug 1960,,41295.12,Employed,610.0
CUST001260,Kristin,Turner,20 Sep 1959,Gauteng,33055.51,Retired,
CUST001261,Kathy,Kim,14/07/1974,Limpopo,73812.28,Retired,825.0
CUST001262,Donna,Wells,04/03/1981,Limpopo,49833.39,Self-Employed,585.0
CUST001263,Derek,Myers,11-05-1993,Mpumalanga,72065.7,Retired,484.0
CUST001264,Amy,Choi,06-25-1962,KwaZulu-Natal,51902.59,Retired,369.0
CUST001265,Erica,Sloan,23/09/1993,Eastern Cape,13050.75,Retired,631.0
CUST001266,Jessica,Brooks,21/02/2001,Western Cape,18506.84,Retired,365.0
